timestamp,portstr,line
20250304_152019,/dev/ttyACM3,n ...
20250304_152019,/dev/ttyACM3,"Device ID: DECA - model: 1, version: 3, revision: 0"
20250304_152019,/dev/ttyACM3,Unique ID: AA:BB:CC:DD:EE:FF:00:01
20250304_152019,/dev/ttyACM3,"Network ID & Device Address: PAN: 609A, Short Address: 01"
20250304_152019,/dev/ttyACM3,"Device mode: Data rate: 6800 kb/s, PRF: 16 MHz, Preamble: 64 symbols, Channel: #5, Preamble code #3"
20250304_152019,/dev/ttyACM0,n ...
20250304_152019,/dev/ttyACM0,"Device ID: DECA - model: 1, version: 3, revision: 0"
20250304_152019,/dev/ttyACM0,Unique ID: AA:BB:CC:DD:EE:FF:00:02
20250304_152019,/dev/ttyACM0,"Network ID & Device Address: PAN: 609A, Short Address: 02"
20250304_152019,/dev/ttyACM0,"Device mode: Data rate: 6800 kb/s, PRF: 16 MHz, Preamble: 64 symbols, Channel: #5, Preamble code #3"
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM3,1
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,1
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,let's go~
20250304_152021,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM3,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,1
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152023,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM3,1
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,1
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152025,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM3,1
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,1
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152027,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM3,1
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
20250304_152029,/dev/ttyACM0,let's go~
20250304_152029,/dev/ttyACM0,1
