timestamp,portstr,line
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132544,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
20250304_132546,/dev/ttyACM1,1
