timestamp,portstr,line
20250304_132936,/dev/ttyACM3,go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,1
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM3,let's go~
20250304_132936,/dev/ttyACM1,1
