timestamp,portstr,line
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM3,1
20250304_135107,/dev/ttyACM2,failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,1
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
20250304_135107,/dev/ttyACM2,Ranging failed in flying state
