timestamp,portstr,line
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM5,1
20250304_175132,/dev/ttyACM4,go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,1
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM4,let's go~
20250304_175132,/dev/ttyACM3,~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,1
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
20250304_175132,/dev/ttyACM3,let's go~
