timestamp,portstr,line
20250304_150320,/dev/ttyACM2,1
20250304_150320,/dev/ttyACM2,let's go~
20250304_150320,/dev/ttyACM2,1
20250304_150320,/dev/ttyACM2,let's go~
20250304_150320,/dev/ttyACM2,1
20250304_150320,/dev/ttyACM2,let's go~
20250304_150320,/dev/ttyACM2,1
20250304_150320,/dev/ttyACM2,let's go~
20250304_150320,/dev/ttyACM2,1
20250304_150320,/dev/ttyACM2,let's go~
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM1,1
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
20250304_150320,/dev/ttyACM0,1
20250304_150320,/dev/ttyACM0,let's go~
