timestamp,portstr,line
20250304_161956,/dev/ttyACM0,n ...
20250304_161956,/dev/ttyACM0,"Device ID: DECA - model: 1, version: 3, revision: 0"
20250304_161956,/dev/ttyACM0,Unique ID: AA:BB:CC:DD:EE:FF:00:05
20250304_161956,/dev/ttyACM0,"Network ID & Device Address: PAN: 609A, Short Address: 03"
20250304_161956,/dev/ttyACM0,"Device mode: Data rate: 6800 kb/s, PRF: 16 MHz, Preamble: 64 symbols, Channel: #5, Preamble code #3"
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
20250304_162000,/dev/ttyACM0,let's go~
20250304_162000,/dev/ttyACM0,1
