Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.35862125000000045,0.8122631303544349,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36459087907938276,0.7832898070045686,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35033500954170277,0.7965899323627091,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3685666684147341,0.7774168996306242,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3543752454780867,0.7906727792612515
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.36304250000000027,0.808096258683077,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36459087907938276,0.7832898070045686,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35491206621394644,0.7926800942311273,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3685666684147341,0.7774168996306242,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3589584789107892,0.7867536259192953
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3674637500000001,0.8039293870117191,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36459087907938276,0.7832898070045686,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35948912288619017,0.7887702560995453,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3685666684147341,0.7774168996306242,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3635417123434917,0.7828344725773391
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3718849999999999,0.7997625153403612,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36459087907938276,0.7832898070045686,,,,,,
2025-08-13 16:23:00,,,,,,,-0.3640661795584338,0.7848604179679632,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3685666684147341,0.7774168996306242,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3681249457761942,0.778915319235383
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.37210624999999986,0.7974565434623617,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36646070611921083,0.7875108431238432,,,,,,
2025-08-13 16:23:00,,,,,,,-0.3649648444873484,0.7841340142284235,,,,
2025-08-13 16:23:00,,,,,,,,,-0.36956859656229607,0.7823087241811508,,
2025-08-13 16:23:00,,,,,,,,,,,-0.36876705404424653,0.7783952645407295
2025-08-13 16:23:00,-0.37210624999999986,0.7974565434623617,,,,,,,,,,
2025-08-13 16:23:00,,,-0.37210624999999986,0.7974565434623617,,,,,,,,
2025-08-13 16:23:00,,,,,-0.36646070611921083,0.7875108431238432,,,,,,
2025-08-13 16:23:00,,,,,,,-0.365338809895314,0.7849782214522785,,,,
2025-08-13 16:23:00,,,,,,,,,-0.36956859656229607,0.7823087241811508,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3689674396737589,0.7793736294508349
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3700049999999999,0.7984202677230504,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3564015890911253,0.7933183816522414,,,,,,
2025-08-13 16:23:00,,,,,,,-0.3637009518976625,0.7869839363818131,,,,
2025-08-13 16:23:00,,,,,,,,,-0.35908816566467294,0.7882198214907967,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3670717391237467,0.7815342138228694
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.36790375,0.7993839919837391,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3544753538559485,0.7891785114894652,,,,,,
2025-08-13 16:23:00,,,,,,,-0.36167784685297566,0.7881616772787924,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3580973314857484,0.783345071557829,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3649778717379495,0.7827198482083103
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.36580250000000003,0.8003477162444279,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3544753538559485,0.7891785114894652,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35965474180828877,0.7893394181757716,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3580973314857484,0.783345071557829,,
2025-08-13 16:23:00,,,,,,,,,,,-0.36288400435215246,0.7839054825937511
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3637012500000001,0.8013114405051166,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3544753538559485,0.7891785114894652,,,,,,
2025-08-13 16:23:00,,,,,,,-0.3572576713556363,0.7896729518488961,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3580973314857484,0.783345071557829,,
2025-08-13 16:23:00,,,,,,,,,,,-0.3605897513368429,0.7841127520690868
2025-08-13 16:23:00,-0.36049375000000017,0.8137224687883071,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3613787500000002,0.8045646255703055,,,,,,,,
2025-08-13 16:23:00,,,,,-0.351799606373589,0.797118130548469,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35432545140651195,0.7915944093338212,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3560412529055776,0.7907340500913949,,
2025-08-13 16:23:00,,,,,,,,,,,-0.35788428260549915,0.7857978172511355
2025-08-13 16:23:00,-0.36049375000000017,0.8137224687883071,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3611575000000002,0.8068540863748058,,,,,,,,
2025-08-13 16:23:00,,,,,-0.351799606373589,0.797118130548469,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35340505486300466,0.7923543591130667,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3560412529055776,0.7907340500913949,,
2025-08-13 16:23:00,,,,,,,,,,,-0.35727490005368007,0.7863006629712552
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.3611575000000002,0.806854086374806,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3544753538559485,0.7891785114894652,,,,,,
2025-08-13 16:23:00,,,,,,,-0.35340505486300466,0.7923543591130667,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3580973314857484,0.783345071557829,,
2025-08-13 16:23:00,,,,,,,,,,,-0.35727490005368007,0.7863006629712552
2025-08-13 16:23:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:23:00,,,-0.36115750000000013,0.806854086374806,,,,,,,,
2025-08-13 16:23:00,,,,,-0.3526802898650835,0.784918539942676,,,,,,
2025-08-13 16:23:00,,,,,,,-0.3530460420648317,0.791502364803709,,,,
2025-08-13 16:23:00,,,,,,,,,-0.3571875582885744,0.7788513460160863,,
2025-08-13 16:23:00,,,,,,,,,,,-0.35709294541424524,0.7854019178629068
2025-08-13 16:24:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:24:00,,,-0.36115750000000013,0.806854086374806,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3526802898650835,0.784918539942676,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3526870292666587,0.790650370494351,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3571875582885744,0.7788513460160863,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3569109907748105,0.7845031727545584
2025-08-13 16:24:00,-0.382625,0.7924633173686969,,,,,,,,,,
2025-08-13 16:24:00,,,-0.36558375000000015,0.8026022560908841,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3731579454177156,0.7726510182027854,,,,,,
2025-08-13 16:24:00,,,,,,,-0.356958697075484,0.7857569480252143,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3784896426066756,0.7655267888106925,,
2025-08-13 16:24:00,,,,,,,,,,,-0.36140066871503007,0.7794617204984178
2025-08-13 16:24:00,-0.382625,0.7924633173686969,,,,,,,,,,
2025-08-13 16:24:00,,,-0.37001000000000006,0.7983504258069618,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3731579454177156,0.7726510182027854,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3612303648843094,0.7808635255560776,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3784896426066756,0.7655267888106925,,
2025-08-13 16:24:00,,,,,,,,,,,-0.36589034665524967,0.7744202682422774
2025-08-13 16:24:00,-0.382625,0.7924633173686969,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3742150000000001,0.7963880563275402,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3731579454177156,0.7726510182027854,,,,,,
2025-08-13 16:24:00,,,,,,,-0.36496688319666276,0.7775580268987416,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3784896426066756,0.7655267888106925,,
2025-08-13 16:24:00,,,,,,,,,,,-0.36996880887943506,0.77085661169285
2025-08-13 16:24:00,-0.382625,0.7924633173686969,,,,,,,,,,
2025-08-13 16:24:00,,,-0.37842000000000003,0.7944256868481185,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3731579454177156,0.7726510182027854,,,,,,
2025-08-13 16:24:00,,,,,,,-0.36906241430718917,0.7751045225507635,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3784896426066756,0.7655267888106925,,
2025-08-13 16:24:00,,,,,,,,,,,-0.37422922574305534,0.7681917002517713
2025-08-13 16:24:00,-0.36160000000000014,0.8022751647658052,,,,,,,,,,
2025-08-13 16:24:00,,,-0.37842000000000003,0.7944256868481185,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3526802898650835,0.784918539942676,,,,,,
2025-08-13 16:24:00,,,,,,,-0.36906241430718917,0.7751045225507636,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3571875582885744,0.7788513460160863,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3742292257430554,0.7681917002517713
2025-08-13 16:24:00,-0.36049375000000017,0.8137224687883071,,,,,,,,,,
2025-08-13 16:24:00,,,-0.37399375000000007,0.7986775171320406,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3500935996351666,0.7927383083049576,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3644495451506794,0.779121980571198,,,,
2025-08-13 16:24:00,,,,,,,,,-0.35483234557777665,0.7867427532396689,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3694977663372756,0.7724348931375665
2025-08-13 16:24:00,-0.35000000000000087,0.818290901819151,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3674687500000003,0.8038430340221314,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3399129650330589,0.798616282935729,,,,,,
2025-08-13 16:24:00,,,,,,,-0.35780054907374803,0.7843150335177866,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3442424114048489,0.7924675937179644,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3626483200969102,0.7778230541190209
2025-08-13 16:24:00,-0.3395187500000011,0.8226949728778199,,,,,,,,,,
2025-08-13 16:24:00,,,-0.35884750000000054,0.809889365123956,,,,,,,,
2025-08-13 16:24:00,,,,,-0.32980650503142367,0.8043423033520123,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3491302609964896,0.790653290547632,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3341890967094908,0.7985150642873821,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3537882109174733,0.7844207092143588
2025-08-13 16:24:00,-0.3395187500000011,0.8226949728778199,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3502262500000007,0.8159356962257807,,,,,,,,
2025-08-13 16:24:00,,,,,-0.33167218032323037,0.8085061985941779,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3408331079775926,0.7978243266259106,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3350131551951924,0.8033319139474084,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3450929134351767,0.791981734241702
2025-08-13 16:24:00,-0.33726875000000106,0.845192161743965,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3453600000000009,0.8245190956214126,,,,,,,,
2025-08-13 16:24:00,,,,,-0.32627524752252796,0.8240840487860632,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3355520995090815,0.805657428394588,,,,
2025-08-13 16:24:00,,,,,,,,,-0.33061185278030214,0.8183724091119696,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3397777723335222,0.7998859468608787
2025-08-13 16:24:00,-0.33612500000000106,0.8563994303915664,,,,,,,,,,
2025-08-13 16:24:00,,,-0.34048625000000105,0.8330544879420645,,,,,,,,
2025-08-13 16:24:00,,,,,-0.32361843477598395,0.8317948798979828,,,,,,
2025-08-13 16:24:00,,,,,,,-0.33025706653724496,0.8134687427131929,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3281056580126295,0.8259745031561768,,
2025-08-13 16:24:00,,,,,,,,,,,-0.33443243482049273,0.8077322968441804
2025-08-13 16:24:00,-0.33496875000000104,0.8675805072288317,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3374800000000011,0.8429124090240006,,,,,,,,
2025-08-13 16:24:00,,,,,-0.32098803593675335,0.8394458901582865,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3264720807179839,0.8216346641577046,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3262082989051948,0.8331241302476757,,
2025-08-13 16:24:00,,,,,,,,,,,-0.33082561232056196,0.8158636041501225
2025-08-13 16:24:00,-0.33496875000000104,0.8675805072288317,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3365700000000011,0.851889515894203,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3227195645580826,0.8437191743782977,,,,,,
2025-08-13 16:24:00,,,,,,,-0.32505469262331566,0.8295100383629617,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3270247440241287,0.8379464443663539,,
2025-08-13 16:24:00,,,,,,,,,,,-0.32939274178348954,0.823749880165917
2025-08-13 16:24:00,-0.3326187500000011,0.8898678368996358,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3351900000000011,0.865324088698566,,,,,,,,
2025-08-13 16:24:00,,,,,-0.31739721430843887,0.8590601032118252,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3221996994203574,0.8396208192864911,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3222048025567839,0.8533532695960845,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3268310712558078,0.8337541512956521
2025-08-13 16:24:00,-0.33021875000000106,0.9120611696308734,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3337800000000011,0.8786978902759477,,,,,,,,
2025-08-13 16:24:00,,,,,-0.31208968946133275,0.874330796379327,,,,,,
2025-08-13 16:24:00,,,,,,,-0.31936258780811827,0.8496701688051438,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3174400098588328,0.8682882551784616,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3241967026715139,0.8437373205089506
2025-08-13 16:24:00,-0.32776875000000105,0.9341668194297188,,,,,,,,,,
2025-08-13 16:24:00,,,-0.33210875000000106,0.8942513680835782,,,,,,,,
2025-08-13 16:24:00,,,,,-0.3067980763916751,0.8894898989314756,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3159985161312565,0.8612091726118424,,,,
2025-08-13 16:24:00,,,,,,,,,-0.31256310346763694,0.8832173644744987,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3210881917625154,0.8551858927726148
2025-08-13 16:24:00,-0.32400000000000106,0.9671732006212741,,,,,,,,,,
2025-08-13 16:24:00,,,-0.32991500000000107,0.9141699067620668,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2987288304924593,0.9122591629129487,,,,,,
2025-08-13 16:24:00,,,,,,,-0.31154667504239775,0.8757718271627748,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3044807687580593,0.9061054966614449,,
2025-08-13 16:24:00,,,,,,,,,,,-0.31674268573308834,0.8697821660553687
2025-08-13 16:24:00,-0.32400000000000106,0.9671732006212741,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3277212500000011,0.9340884454405552,,,,,,,,
2025-08-13 16:24:00,,,,,-0.30526950692179766,0.929562535647112,,,,,,
2025-08-13 16:24:00,,,,,,,-0.30805666351514077,0.8929404994165377,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3107134287357339,0.9237381653196021,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3134804226754094,0.8869405102460183
2025-08-13 16:24:00,-0.32142500000000107,0.9890833985943751,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3254825000000011,0.9539315577795031,,,,,,,,
2025-08-13 16:24:00,,,,,-0.29974542590394987,0.9447011502588358,,,,,,
2025-08-13 16:24:00,,,,,,,-0.30452630583424295,0.9100687088259398,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3052172692266117,0.9389521305901285,,
2025-08-13 16:24:00,,,,,,,,,,,-0.31008291600937493,0.9040602824448272
2025-08-13 16:24:00,-0.32142500000000107,0.9890833985943751,,,,,,,,,,
2025-08-13 16:24:00,,,-0.3237237500000011,0.9693360035722035,,,,,,,,
2025-08-13 16:24:00,,,,,-0.30501714645512706,0.9574333118987216,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3031117972330018,0.9266892119298188,,,,
2025-08-13 16:24:00,,,,,,,,,-0.30915127512127266,0.9522072456703972,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3084251690618629,0.9208440805432143
2025-08-13 16:24:00,-0.3188000000000011,1.010923617292622,,,,,,,,,,
2025-08-13 16:24:00,,,-0.32193000000000105,0.9846873631447842,,,,,,,,
2025-08-13 16:24:00,,,,,-0.29935995844496666,0.9725860342019653,,,,,,
2025-08-13 16:24:00,,,,,,,-0.3016241736436601,0.9433084389839166,,,,
2025-08-13 16:24:00,,,,,,,,,-0.3045568142890941,0.9666601340453411,,
2025-08-13 16:24:00,,,,,,,,,,,-0.3068239112261543,0.9375326344573829
2025-08-13 16:24:00,-0.2561750000000005,1.028578810483183,,,,,,,,,,
2025-08-13 16:24:00,,,-0.308365000000001,0.9969684851171658,,,,,,,,
2025-08-13 16:24:00,,,,,-0.23995059768380908,0.9997906732876083,,,,,,
2025-08-13 16:24:00,,,,,,,-0.28986852708193,0.9608147410588487,,,,
2025-08-13 16:24:00,,,,,,,,,-0.24228670393943838,0.9959954816333354,,
2025-08-13 16:24:00,,,,,,,,,,,-0.29438509826243014,0.9555106314517609
2025-08-13 16:24:00,-0.25214375000000044,1.0604355375674361,,,,,,,,,,
2025-08-13 16:24:00,,,-0.29399375000000083,1.0156209525063982,,,,,,,,
2025-08-13 16:24:00,,,,,-0.23097206763589298,1.0222704901236037,,,,,,
2025-08-13 16:24:00,,,,,,,-0.2750090392247492,0.979356331954147,,,,
2025-08-13 16:24:00,,,,,,,,,-0.23407458931446107,1.017874752739804,,
2025-08-13 16:24:00,,,,,,,,,,,-0.2790573303781756,0.9743379489358013
2025-08-13 16:24:00,-0.27296874999999987,1.0552668200618447,,,,,,,,,,
2025-08-13 16:24:00,,,-0.2843025000000006,1.028857636799892,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2506310367406594,1.0137862309228478,,,,,,
2025-08-13 16:24:00,,,,,,,-0.26518616139209106,0.9931733480869493,,,,
2025-08-13 16:24:00,,,,,,,,,-0.254784478612244,1.0087487767818155,,
2025-08-13 16:24:00,,,,,,,,,,,-0.268970772255302,0.9882972781741387
2025-08-13 16:24:00,-0.2674187499999999,1.097901276139361,,,,,,,,,,
2025-08-13 16:24:00,,,-0.27350125000000036,1.0506212123088894,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2386246012397678,1.0437491001499553,,,,,,
2025-08-13 16:24:00,,,,,,,-0.2519076523490192,1.010436505737196,,,,
2025-08-13 16:24:00,,,,,,,,,-0.24257541620146317,1.0388730660928371,,
2025-08-13 16:24:00,,,,,,,,,,,-0.25565560047134017,1.0056304422586266
2025-08-13 16:24:00,-0.2778499999999998,1.0953078916450842,,,,,,,,,,
2025-08-13 16:24:00,,,-0.26531125000000017,1.0674980671793817,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2486477575826368,1.0393529346763102,,,,,,
2025-08-13 16:24:00,,,,,,,-0.24176521217655322,1.023789885832065,,,,
2025-08-13 16:24:00,,,,,,,,,-0.2529865409758685,1.0342315300612712,,
2025-08-13 16:24:00,,,,,,,,,,,-0.24534154580869502,1.0191447214618126
2025-08-13 16:24:00,-0.2720999999999998,1.1379198521864358,,,,,,,,,,
2025-08-13 16:24:00,,,-0.26849625,1.0893662755200324,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2364833008277671,1.0692735545439538,,,,,,
2025-08-13 16:24:00,,,,,,,-0.24107175280534482,1.037686462083334,,,,
2025-08-13 16:24:00,,,,,,,,,-0.2411271351018546,1.0640098334440022,,
2025-08-13 16:24:00,,,,,,,,,,,-0.24510963204117825,1.032747591823946
2025-08-13 16:24:00,-0.2720999999999998,1.1379198521864358,,,,,,,,,,
2025-08-13 16:24:00,,,-0.2724874999999999,1.1048631384438323,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2720999999999998,1.1379198521864358,,,,,,
2025-08-13 16:24:00,,,,,,,-0.2492973392781662,1.0608163344959007,,,,
2025-08-13 16:24:00,,,,,,,,,-0.27242528968334173,1.139035551382329,,
2025-08-13 16:24:00,,,,,,,,,,,-0.2527797721149544,1.056979751552451
2025-08-13 16:24:00,-0.2825437499999992,1.1353717582078293,,,,,,,,,,
2025-08-13 16:24:00,,,-0.2744024999999997,1.1208841260730291,,,,,,,,
2025-08-13 16:24:00,,,,,-0.2825437499999992,1.1353717582078293,,,,,,
2025-08-13 16:24:00,,,,,,,-0.25567988193003416,1.0851334399528967,,,,
2025-08-13 16:24:00,,,,,,,,,-0.2817958043311528,1.1346941035458173,,
2025-08-13 16:24:00,,,,,,,,,,,-0.2581820372587361,1.0821688169052515
