Time,tri_X,tri_Y,slide_tri_X,slide_tri_Y,Gradient_X,Gradient_Y,slide_grad_X,slide_grad_Y,Nelder_X,Nelder_Y,slide_nelder_X,slide_nelder_Y
2025/8/13 16:29,,,,,,,,,1.099264348,0.142023923,,
2025/8/13 16:29,,,,,,,,,,,1.139002125,0.066514483
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.092256696,0.499484366,,,,,,,,
2025/8/13 16:29,,,,,1.09960611,0.167901737,,,,,,
2025/8/13 16:29,,,,,,,1.144355432,0.095506648,,,,
2025/8/13 16:29,,,,,,,,,1.094513965,0.140275018,,
2025/8/13 16:29,,,,,,,,,,,1.138207693,0.067831636
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.091094408,0.501297551,,,,,,,,
2025/8/13 16:29,,,,,1.097793123,0.189793308,,,,,,
2025/8/13 16:29,,,,,,,1.14353855,0.0971608,,,,
2025/8/13 16:29,,,,,,,,,1.093579908,0.165052057,,
2025/8/13 16:29,,,,,,,,,,,1.13742475,0.069537257
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.089972198,0.503048213,,,,,,,,
2025/8/13 16:29,,,,,1.095807035,0.211460993,,,,,,
2025/8/13 16:29,,,,,,,1.142715593,0.099131493,,,,
2025/8/13 16:29,,,,,,,,,1.092379427,0.18992539,,
2025/8/13 16:29,,,,,,,,,,,1.136648106,0.071612915
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.08888803,0.504739531,,,,,,,,
2025/8/13 16:29,,,,,1.093652934,0.23289566,,,,,,
2025/8/13 16:29,,,,,,,1.141884022,0.101398682,,,,
2025/8/13 16:29,,,,,,,,,1.090811221,0.213835698,,
2025/8/13 16:29,,,,,,,,,,,1.13587121,0.07402347
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.08784,0.506374471,,,,,,,,
2025/8/13 16:29,,,,,1.09011885,0.264594134,,,,,,
2025/8/13 16:29,,,,,,,1.141021269,0.104118606,,,,
2025/8/13 16:29,,,,,,,,,1.087725854,0.248328266,,
2025/8/13 16:29,,,,,,,,,,,1.135068787,0.07692855
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.086826332,0.507955806,,,,,,,,
2025/8/13 16:29,,,,,1.09011885,0.264594134,,,,,,
2025/8/13 16:29,,,,,,,1.140186803,0.106749353,,,,
2025/8/13 16:29,,,,,,,,,1.087725854,0.248328266,,
2025/8/13 16:29,,,,,,,,,,,1.134292673,0.079738382
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.085845363,0.509486131,,,,,,,,
2025/8/13 16:29,,,,,1.083470472,0.316168263,,,,,,
2025/8/13 16:29,,,,,,,1.139272024,0.110127077,,,,
2025/8/13 16:29,,,,,,,,,1.081801486,0.304296881,,
2025/8/13 16:29,,,,,,,,,,,1.133446041,0.083360293
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.084895536,0.510967874,,,,,,,,
2025/8/13 16:29,,,,,1.077525605,0.356264018,,,,,,
2025/8/13 16:29,,,,,,,1.138291922,0.114034013,,,,
2025/8/13 16:29,,,,,,,,,1.076527158,0.347249953,,
2025/8/13 16:29,,,,,,,,,,,1.132542567,0.087549018
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.083975391,0.512403313,,,,,,,,
2025/8/13 16:29,,,,,1.075959068,0.366124375,,,,,,
2025/8/13 16:29,,,,,,,1.137317971,0.117972925,,,,
2025/8/13 16:29,,,,,,,,,1.075008958,0.357612459,,
2025/8/13 16:29,,,,,,,,,,,1.131643604,0.091768759
2025/8/13 16:29,1.02600625,0.602835944,,,,,,,,,,
2025/8/13 16:29,,,1.083083558,0.513794584,,,,,,,,
2025/8/13 16:29,,,,,1.074362002,0.37591915,,,,,,
2025/8/13 16:29,,,,,,,1.136349418,0.121941328,,,,
2025/8/13 16:29,,,,,,,,,1.073752098,0.368703545,,
2025/8/13 16:29,,,,,,,,,,,1.130752966,0.096029294
2025/8/13 16:29,1.00848125,0.631716367,,,,,,,,,,
2025/8/13 16:29,,,1.08195322,0.515581278,,,,,,,,
2025/8/13 16:29,,,,,1.064987503,0.376562726,,,,,,
2025/8/13 16:29,,,,,,,1.135268177,0.125799228,,,,
2025/8/13 16:29,,,,,,,,,1.064075987,0.367686507,,
2025/8/13 16:29,,,,,,,,,,,1.129742709,0.100145313
2025/8/13 16:29,1.00848125,0.631716367,,,,,,,,,,
2025/8/13 16:29,,,1.080856623,0.517314637,,,,,,,,
2025/8/13 16:29,,,,,1.061651637,0.396063487,,,,,,
2025/8/13 16:29,,,,,,,1.134169422,0.129833023,,,,
2025/8/13 16:29,,,,,,,,,1.060585178,0.388919537,,
2025/8/13 16:29,,,,,,,,,,,1.128710507,0.104455376
2025/8/13 16:29,1.013,0.679875724,,,,,,,,,,
2025/8/13 16:29,,,1.079858732,0.519705241,,,,,,,,
2025/8/13 16:29,,,,,1.075986863,0.411662394,,,,,,
2025/8/13 16:29,,,,,,,1.133313796,0.133977573,,,,
2025/8/13 16:29,,,,,,,,,1.075272261,0.403553706,,
2025/8/13 16:29,,,,,,,,,,,1.12792465,0.10885388
2025/8/13 16:29,0.995425,0.705357405,,,,,,,,,,
2025/8/13 16:29,,,1.078635054,0.522395853,,,,,,,,
2025/8/13 16:29,,,,,1.066501477,0.412524755,,,,,,
2025/8/13 16:29,,,,,,,1.132345502,0.138014488,,,,
2025/8/13 16:29,,,,,,,,,1.065795187,0.403810913,,
