20250305_172352,00:02,0.66,N/A
20250305_172352,00:03,1.44,N/A
20250305_172352,00:02,0.7,N/A
20250305_172352,00:04,1.43,N/A
20250305_172352,00:04,1.45,N/A
20250305_172352,00:03,1.44,N/A
20250305_172352,00:02,0.71,N/A
20250305_172352,00:02,0.0,N/A
20250305_172352,00:04,1.41,N/A
20250305_172352,00:03,0.0,N/A
20250305_172352,00:04,1.54,N/A
20250305_172352,00:04,1.4,N/A
20250305_172352,00:04,1.36,N/A
20250305_172354,00:03,1.51,N/A
20250305_172354,00:03,1.45,N/A
20250305_172354,00:02,0.73,N/A
20250305_172354,00:02,0.64,N/A
20250305_172354,00:03,1.45,N/A
20250305_172354,00:02,0.84,N/A
20250305_172354,00:03,1.46,N/A
20250305_172354,00:02,0.64,N/A
20250305_172356,00:03,1.37,N/A
20250305_172356,00:03,1.39,N/A
20250305_172356,00:02,0.7,N/A
20250305_172356,00:03,0.0,N/A
20250305_172356,00:03,1.45,N/A
20250305_172356,00:02,0.66,N/A
20250305_172358,00:03,1.35,N/A
20250305_172358,00:03,1.37,N/A
20250305_172358,00:03,1.43,N/A
20250305_172358,00:03,1.35,N/A
20250305_172358,00:02,0.71,N/A
20250305_172358,00:03,1.45,N/A
20250305_172358,00:02,0.66,N/A
20250305_172358,00:02,0.67,N/A
20250305_172358,00:02,0.72,N/A
20250305_172400,00:04,1.37,N/A
20250305_172400,00:02,0.64,N/A
20250305_172400,00:04,1.38,N/A
20250305_172400,00:04,1.36,N/A
20250305_172400,00:03,1.52,N/A
20250305_172400,00:04,1.39,N/A
20250305_172400,00:03,1.36,N/A
20250305_172400,00:03,1.53,N/A
20250305_172400,00:04,1.34,N/A
20250305_172400,00:03,1.39,N/A
20250305_172400,00:03,1.41,N/A
20250305_172400,00:03,1.49,N/A
20250305_172402,00:02,0.63,N/A
20250305_172402,00:03,1.45,N/A
20250305_172402,00:03,0.0,N/A
20250305_172402,00:03,1.32,N/A
20250305_172402,00:02,0.66,N/A
20250305_172402,00:02,0.66,N/A
20250305_172402,00:02,0.66,N/A
20250305_172402,00:02,0.0,N/A
20250305_172402,00:03,1.41,N/A
20250305_172402,00:02,0.73,N/A
20250305_172402,00:02,0.57,N/A
20250305_172402,00:02,0.6,N/A
20250305_172402,00:02,0.7,N/A
20250305_172402,00:04,1.36,N/A
20250305_172402,00:02,0.68,N/A
20250305_172404,00:04,1.42,N/A
20250305_172404,00:03,1.49,N/A
20250305_172404,00:04,1.42,N/A
20250305_172404,00:02,0.65,N/A
20250305_172404,00:02,0.67,N/A
20250305_172404,00:04,1.41,N/A
20250305_172404,00:03,1.35,N/A
20250305_172404,00:03,1.33,N/A
20250305_172404,00:04,1.39,N/A
20250305_172404,00:04,1.42,N/A
20250305_172404,00:03,1.47,N/A
20250305_172404,00:04,1.42,N/A
20250305_172404,00:04,1.47,N/A
20250305_172404,00:04,1.43,N/A
20250305_172406,00:04,1.4,N/A
20250305_172406,00:04,1.41,N/A
20250305_172406,00:04,1.41,N/A
20250305_172406,00:02,0.76,N/A
20250305_172406,00:03,1.5,N/A
20250305_172406,00:04,1.41,N/A
20250305_172406,00:02,0.68,N/A
20250305_172406,00:04,1.41,N/A
20250305_172406,00:04,1.39,N/A
20250305_172406,00:04,1.4,N/A
20250305_172406,00:02,0.61,N/A
20250305_172406,00:04,1.44,N/A
20250305_172406,00:04,1.57,N/A
20250305_172406,00:03,1.41,N/A
20250305_172406,00:04,1.42,N/A
20250305_172406,00:04,1.45,N/A
20250305_172406,00:03,1.3,N/A
20250305_172406,00:04,1.43,N/A
20250305_172406,00:02,0.72,N/A
20250305_172406,00:02,0.68,N/A
20250305_172406,00:04,1.49,N/A
20250305_172406,00:04,1.4,N/A
20250305_172408,00:04,1.51,N/A
20250305_172408,00:04,1.35,N/A
20250305_172408,00:04,1.39,N/A
20250305_172408,00:04,1.42,N/A
20250305_172408,00:03,1.41,N/A
20250305_172408,00:04,1.42,N/A
20250305_172408,00:03,1.45,N/A
20250305_172408,00:04,1.42,N/A
20250305_172408,00:04,1.43,N/A
20250305_172408,00:04,1.41,N/A
20250305_172408,00:03,1.36,N/A
20250305_172408,00:03,0.0,N/A
20250305_172408,00:04,1.33,N/A
20250305_172408,00:03,1.38,N/A
20250305_172408,00:03,1.33,N/A
20250305_172408,00:03,1.47,N/A
20250305_172408,00:04,1.4,N/A
20250305_172408,00:03,1.36,N/A
20250305_172410,00:04,1.42,N/A
20250305_172410,00:03,1.38,N/A
20250305_172410,00:03,1.41,N/A
20250305_172410,00:04,1.41,N/A
20250305_172410,00:03,1.42,N/A
20250305_172410,00:03,1.39,N/A
20250305_172410,00:04,1.52,N/A
20250305_172410,00:03,1.47,N/A
20250305_172410,00:04,1.47,N/A
20250305_172410,00:04,1.47,N/A
20250305_172410,00:04,1.47,N/A
20250305_172412,00:04,1.6,N/A
20250305_172412,00:03,1.53,N/A
20250305_172412,00:03,1.36,N/A
20250305_172412,00:03,1.56,N/A
20250305_172412,00:04,1.4,N/A
20250305_172412,00:03,1.42,N/A
20250305_172412,00:03,1.38,N/A
20250305_172412,00:03,1.34,N/A
20250305_172412,00:03,1.45,N/A
20250305_172414,00:03,1.43,N/A
20250305_172414,00:04,1.37,N/A
20250305_172414,00:03,1.32,N/A
20250305_172414,00:03,1.38,N/A
20250305_172414,00:04,0.0,N/A
20250305_172414,00:04,1.35,N/A
20250305_172414,00:04,1.39,N/A
20250305_172414,00:04,1.4,N/A
20250305_172414,00:03,1.32,N/A
20250305_172414,00:03,1.36,N/A
20250305_172414,00:04,1.42,N/A
20250305_172414,00:04,1.46,N/A
20250305_172414,00:03,1.4,N/A
20250305_172416,00:04,1.42,N/A
20250305_172416,00:04,1.39,N/A
20250305_172416,00:04,1.36,N/A
20250305_172416,00:03,1.4,N/A
20250305_172416,00:04,1.42,N/A
20250305_172418,00:04,1.4,N/A
20250305_172418,00:03,1.48,N/A
20250305_172418,00:03,1.39,N/A
20250305_172418,00:03,1.4,N/A
20250305_172418,00:03,1.43,N/A
20250305_172418,00:03,1.47,N/A
20250305_172418,00:03,1.36,N/A
20250305_172420,00:03,1.45,N/A
20250305_172420,00:03,1.35,N/A
20250305_172420,00:03,1.42,N/A
20250305_172420,00:04,1.44,N/A
20250305_172420,00:04,0.0,N/A
20250305_172420,00:03,1.43,N/A
20250305_172420,00:04,0.0,N/A
20250305_172420,00:03,1.4,N/A
20250305_172420,00:03,1.36,N/A
20250305_172420,00:04,1.39,N/A
20250305_172420,00:03,1.37,N/A
20250305_172420,00:03,1.41,N/A
20250305_172420,00:03,1.4,N/A
20250305_172420,00:04,1.33,N/A
20250305_172420,00:04,1.39,N/A
20250305_172420,00:03,1.48,N/A
20250305_172422,00:03,1.44,N/A
20250305_172422,00:04,1.38,N/A
20250305_172422,00:03,1.36,N/A
20250305_172422,00:03,1.46,N/A
20250305_172422,00:04,1.35,N/A
20250305_172422,00:04,1.42,N/A
20250305_172422,00:04,1.41,N/A
20250305_172424,00:04,1.41,N/A
20250305_172424,00:03,1.34,N/A
20250305_172424,00:04,1.36,N/A
20250305_172424,00:04,1.37,N/A
20250305_172424,00:04,1.37,N/A
20250305_172424,00:04,1.41,N/A
20250305_172424,00:04,1.42,N/A
20250305_172424,00:03,1.42,N/A
20250305_172424,00:03,1.41,N/A
20250305_172424,00:04,1.41,N/A
20250305_172424,00:04,1.35,N/A
20250305_172424,00:04,1.42,N/A
20250305_172426,00:04,1.44,N/A
20250305_172426,00:04,1.46,N/A
20250305_172426,00:03,1.42,N/A
20250305_172426,00:04,1.42,N/A
20250305_172426,00:04,1.42,N/A
20250305_172426,00:04,1.46,N/A
20250305_172426,00:04,1.41,N/A
20250305_172426,00:03,1.36,N/A
20250305_172426,00:04,1.36,N/A
20250305_172426,00:04,1.41,N/A
20250305_172426,00:04,1.38,N/A
20250305_172426,00:04,1.35,N/A
20250305_172426,00:04,1.39,N/A
20250305_172426,00:03,1.52,N/A
20250305_172426,00:04,1.37,N/A
20250305_172428,00:04,1.41,N/A
20250305_172428,00:04,1.37,N/A
20250305_172428,00:03,1.36,N/A
20250305_172428,00:04,1.41,N/A
20250305_172428,00:03,1.38,N/A
20250305_172428,00:04,1.42,N/A
20250305_172428,00:04,1.4,N/A
20250305_172428,00:04,1.41,N/A
20250305_172428,00:03,1.42,N/A
20250305_172428,00:03,1.34,N/A
20250305_172428,00:04,1.43,N/A
20250305_172428,00:04,1.4,N/A
20250305_172428,00:04,1.42,N/A
20250305_172428,00:04,1.42,N/A
20250305_172430,00:04,1.41,N/A
20250305_172430,00:04,1.47,N/A
20250305_172430,00:04,1.42,N/A
20250305_172430,00:03,0.0,N/A
20250305_172430,00:03,1.44,N/A
20250305_172430,00:04,1.42,N/A
20250305_172430,00:03,1.38,N/A
20250305_172430,00:04,1.44,N/A
20250305_172430,00:03,1.41,N/A
20250305_172430,00:03,1.49,N/A
20250305_172430,00:03,1.45,N/A
20250305_172430,00:04,1.39,N/A
20250305_172430,00:04,1.42,N/A
20250305_172432,00:03,0.0,N/A
20250305_172432,00:04,1.39,N/A
20250305_172432,00:03,1.35,N/A
20250305_172432,00:04,1.39,N/A
20250305_172432,00:04,1.42,N/A
20250305_172432,00:03,1.37,N/A
20250305_172432,00:03,1.4,N/A
20250305_172432,00:03,1.46,N/A
20250305_172432,00:03,1.41,N/A
20250305_172434,00:04,1.46,N/A
20250305_172434,00:03,1.37,N/A
20250305_172434,00:04,1.38,N/A
20250305_172434,00:04,1.49,N/A
20250305_172434,00:04,1.38,N/A
20250305_172434,00:04,1.62,N/A
20250305_172434,00:04,1.43,N/A
20250305_172434,00:04,1.41,N/A
20250305_172434,00:04,1.41,N/A
20250305_172436,00:03,0.0,N/A
20250305_172436,00:04,1.37,N/A
20250305_172436,00:04,1.39,N/A
20250305_172436,00:03,1.36,N/A
20250305_172436,00:03,1.45,N/A
20250305_172438,00:03,1.43,N/A
20250305_172438,00:03,1.34,N/A
20250305_172438,00:03,1.47,N/A
20250305_172438,00:03,1.49,N/A
20250305_172438,00:03,1.45,N/A
20250305_172438,00:03,1.38,N/A
