20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155112,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155113,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
20250224_155114,/dev/ttyACM0,Ranging failed in flying state
