20250305_173303,00:03,1.05,N/A
20250305_173303,00:03,1.09,0.03
20250305_173305,00:04,1.74,0.03
20250305_173307,00:03,1.08,0.03
20250305_173309,00:03,1.09,0.51
20250305_173309,00:04,1.73,0.51
20250305_173309,00:04,1.79,0.51
20250305_173309,00:03,1.08,0.51
20250305_173309,00:03,1.11,0.51
20250305_173311,00:03,1.19,0.51
20250305_173311,00:04,1.79,2.88
20250305_173313,00:04,1.76,2.88
20250305_173313,00:03,1.05,0.0
20250305_173313,00:03,1.09,0.0
20250305_173319,00:04,1.75,0.0
20250305_173321,00:03,1.2,0.31
20250305_173323,00:04,1.83,0.46
20250305_173325,00:03,1.14,0.0
20250305_173325,00:04,1.78,0.0
20250305_173327,00:03,1.26,0.0
20250305_173329,00:03,0.0,0.53
