2025-02-24 16:02:25,00:03,1.43,N/A
2025-02-24 16:02:25,00:03,0.0,N/A
2025-02-24 16:02:25,00:04,1.2,N/A
2025-02-24 16:02:25,00:03,1.45,N/A
2025-02-24 16:02:25,00:03,1.41,N/A
2025-02-24 16:02:25,00:04,1.17,N/A
2025-02-24 16:02:25,00:03,1.43,N/A
2025-02-24 16:02:25,00:03,1.44,N/A
2025-02-24 16:02:25,00:03,1.41,N/A
2025-02-24 16:02:25,00:03,5.89,N/A
2025-02-24 16:02:25,00:03,1.41,N/A
2025-02-24 16:02:25,00:03,0.0,N/A
2025-02-24 16:02:25,00:03,1.39,N/A
2025-02-24 16:02:25,00:04,1.19,N/A
2025-02-24 16:02:25,00:03,5.85,N/A
2025-02-24 16:02:25,00:03,1.39,N/A
2025-02-24 16:02:25,00:03,5.87,N/A
2025-02-24 16:02:25,00:03,1.44,N/A
2025-02-24 16:02:25,00:03,0.0,N/A
