timestamp,portstr,line
20250225_151222,/dev/ttyACM1,~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,1
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM1,let's go~
20250225_151222,/dev/ttyACM2,~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,1
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
20250225_151222,/dev/ttyACM2,let's go~
