20250305_181142,00:04,0.84,N/A
20250305_181144,00:04,0.91,0.01
20250305_181148,00:04,0.74,0.01
20250305_181148,00:04,0.73,0.36
20250305_181148,00:04,0.77,0.36
20250305_181156,00:04,0.8,0.36
20250305_181158,00:05,1.63,0.35
20250305_181202,00:05,1.62,0.35
20250305_181212,00:05,0.82,0.0
20250305_181225,00:05,0.75,0.0
20250305_181245,00:05,0.69,0.0
20250305_181247,00:05,0.84,0.0
20250305_181247,00:05,0.68,0.0
20250305_181303,00:05,0.64,0.0
20250305_181319,00:05,1.06,0.0
20250305_181319,00:05,0.98,0.0
20250305_181327,00:05,0.67,0.0
20250305_181358,00:05,0.84,0.0
20250305_181400,00:05,0.9,0.0
20250305_181402,00:05,0.84,0.0
20250305_181418,00:05,0.87,0.0
20250305_181432,00:05,1.01,0.0
20250305_181450,00:05,1.06,0.0
20250305_181452,00:05,1.01,0.0
20250305_181452,00:05,0.98,0.0
20250305_181454,00:05,0.96,0.0
20250305_181454,00:05,0.95,0.0
20250305_181511,00:05,0.97,0.0
20250305_181513,00:05,0.99,0.0
20250305_181515,00:05,0.95,0.0
20250305_181515,00:05,0.93,0.0
20250305_181533,00:05,1.03,0.0
20250305_181533,00:05,0.97,0.0
20250305_181533,00:05,0.97,0.0
20250305_181537,00:05,0.93,0.0
20250305_181537,00:05,0.95,0.0
20250305_181613,00:05,0.97,0.0
20250305_181636,00:05,0.92,0.0
20250305_181636,00:05,0.97,0.0
20250305_181638,00:05,0.93,0.0
20250305_181656,00:05,0.95,0.0
20250305_181702,00:05,0.94,0.0
20250305_181706,00:05,0.96,0.0
20250305_181718,00:05,1.0,0.0
20250305_181718,00:05,0.95,0.0
20250305_181736,00:05,0.97,0.0
20250305_181740,00:05,0.95,0.0
20250305_181805,00:05,0.93,0.0
20250305_181817,00:05,0.92,0.0
20250305_181817,00:05,0.94,0.0
20250305_181817,00:05,0.93,0.0
20250305_181839,00:05,0.97,0.0
20250305_181847,00:05,0.95,0.0
20250305_181847,00:05,0.99,0.0
20250305_181847,00:05,0.92,0.0
20250305_181849,00:05,0.9,0.0
20250305_181859,00:05,1.1,0.0
20250305_181905,00:05,0.99,0.0
20250305_181915,00:05,0.97,0.0
20250305_181917,00:05,0.93,0.0
20250305_181923,00:05,0.96,0.0
20250305_181954,00:05,0.92,0.0
20250305_181954,00:05,0.93,0.0
20250305_182000,00:05,0.94,0.0
20250305_182002,00:05,0.95,0.0
20250305_182002,00:05,0.93,0.0
20250305_182012,00:05,0.92,0.0
20250305_182016,00:05,0.92,0.0
20250305_182018,00:05,0.96,0.0
20250305_182020,00:05,0.96,0.0
20250305_182032,00:05,0.98,0.0
20250305_182036,00:05,0.98,0.0
20250305_182036,00:05,0.99,0.0
20250305_182036,00:05,0.96,0.0
20250305_182038,00:05,0.96,0.0
20250305_182038,00:05,0.93,0.0
20250305_182038,00:05,0.95,0.0
20250305_182038,00:05,0.92,0.0
20250305_182038,00:05,0.99,0.0
20250305_182048,00:05,1.06,0.0
20250305_182111,00:05,0.93,0.0
20250305_182113,00:05,0.9,0.0
20250305_182127,00:05,0.93,0.0
20250305_182131,00:05,0.96,0.0
20250305_182139,00:05,0.97,0.0
20250305_182143,00:05,0.94,0.0
20250305_182145,00:05,0.94,0.0
20250305_182147,00:05,0.94,0.0
20250305_182151,00:05,0.96,0.0
20250305_182151,00:05,0.97,0.0
20250305_182151,00:05,0.98,0.0
20250305_182159,00:05,0.96,0.0
20250305_182159,00:05,0.96,0.0
20250305_182201,00:05,0.98,0.0
20250305_182201,00:05,0.92,0.0
20250305_182201,00:05,0.96,0.0
20250305_182201,00:05,0.98,0.0
20250305_182201,00:05,0.97,0.0
20250305_182211,00:05,0.95,0.0
20250305_182213,00:05,1.0,0.0
20250305_182217,00:05,0.96,0.0
20250305_182219,00:05,0.96,0.0
20250305_182221,00:05,1.1,0.0
20250305_182221,00:05,1.0,0.0
20250305_182250,00:05,0.97,0.0
20250305_182252,00:05,0.97,0.0
20250305_182254,00:05,0.99,0.0
20250305_182312,00:05,0.94,0.0
20250305_182312,00:05,0.99,0.0
20250305_182324,00:05,0.97,0.0
20250305_182324,00:05,0.92,0.0
20250305_182324,00:05,0.91,0.0
20250305_182324,00:05,0.94,0.0
20250305_182326,00:05,0.96,0.0
20250305_182328,00:05,0.9,0.0
20250305_182357,00:05,0.92,0.0
20250305_182401,00:05,0.94,0.0
20250305_182413,00:05,1.0,0.0
20250305_182413,00:05,0.95,0.0
20250305_182435,00:05,0.96,0.0
20250305_182453,00:05,0.96,0.0
20250305_182459,00:05,0.99,0.0
20250305_182511,00:05,0.96,0.0
20250305_182515,00:05,0.89,0.0
20250305_182548,00:05,0.99,0.0
20250305_182552,00:05,0.98,0.0
20250305_182606,00:05,1.03,0.0
20250305_182624,00:05,0.99,0.0
20250305_182624,00:05,0.93,0.0
20250305_182626,00:05,0.92,0.0
