20250305_175659,00:02,0.7,N/A
20250305_175659,00:03,1.47,N/A
20250305_175659,00:02,0.78,N/A
20250305_175701,00:03,1.49,N/A
20250305_175701,00:02,0.72,N/A
20250305_175701,00:03,1.5,N/A
20250305_175701,00:03,1.46,N/A
20250305_175701,00:03,1.44,N/A
20250305_175703,00:03,1.43,N/A
20250305_175703,00:03,1.41,N/A
20250305_175705,00:02,0.74,N/A
20250305_175705,00:02,0.68,N/A
20250305_175705,00:02,0.69,N/A
20250305_175705,00:02,0.71,N/A
20250305_175705,00:02,0.7,N/A
20250305_175705,00:02,0.72,N/A
20250305_175705,00:02,0.67,N/A
20250305_175705,00:02,0.73,N/A
20250305_175705,00:03,1.44,N/A
20250305_175705,00:03,1.47,N/A
20250305_175705,00:03,1.45,N/A
20250305_175705,00:02,0.68,N/A
20250305_175705,00:03,1.39,N/A
20250305_175705,00:02,0.68,N/A
20250305_175705,00:02,0.7,N/A
20250305_175705,00:03,1.36,N/A
20250305_175705,00:03,1.43,N/A
20250305_175705,00:03,1.5,N/A
20250305_175705,00:03,1.35,N/A
20250305_175705,00:03,1.4,N/A
20250305_175707,00:02,0.7,N/A
20250305_175707,00:03,1.42,N/A
20250305_175707,00:02,0.67,N/A
20250305_175707,00:03,1.48,N/A
20250305_175707,00:03,1.4,N/A
20250305_175707,00:03,1.39,N/A
20250305_175707,00:03,1.42,N/A
20250305_175707,00:03,1.47,N/A
20250305_175707,00:03,1.47,N/A
20250305_175707,00:03,1.31,N/A
20250305_175707,00:03,1.37,N/A
20250305_175707,00:03,1.4,N/A
20250305_175707,00:02,0.8,N/A
20250305_175709,00:03,1.46,N/A
20250305_175709,00:02,0.71,N/A
20250305_175709,00:02,0.75,N/A
20250305_175709,00:03,1.47,N/A
20250305_175709,00:02,0.75,N/A
20250305_175709,00:02,0.72,N/A
20250305_175713,00:03,1.5,N/A
20250305_175713,00:03,1.34,N/A
20250305_175713,00:02,0.68,N/A
20250305_175713,00:02,0.65,N/A
20250305_175713,00:02,0.68,N/A
20250305_175713,00:03,1.45,N/A
20250305_175713,00:03,1.43,N/A
20250305_175713,00:02,0.68,N/A
20250305_175713,00:03,1.53,N/A
20250305_175713,00:02,0.73,N/A
20250305_175713,00:02,0.72,N/A
20250305_175715,00:02,0.73,N/A
20250305_175715,00:03,1.49,N/A
20250305_175715,00:03,1.46,N/A
20250305_175715,00:02,0.72,N/A
20250305_175715,00:02,0.85,N/A
20250305_175715,00:02,0.74,N/A
20250305_175715,00:02,0.78,N/A
20250305_175715,00:03,1.44,N/A
20250305_175715,00:02,0.74,N/A
20250305_175715,00:02,0.0,N/A
20250305_175715,00:02,0.74,N/A
20250305_175715,00:03,0.0,N/A
20250305_175717,00:02,0.66,N/A
20250305_175717,00:02,0.73,N/A
20250305_175717,00:02,0.67,N/A
20250305_175717,00:02,0.66,N/A
20250305_175717,00:02,0.69,N/A
20250305_175719,00:03,1.53,N/A
20250305_175719,00:03,1.51,N/A
20250305_175719,00:02,0.66,N/A
20250305_175719,00:03,1.48,N/A
20250305_175719,00:03,1.48,N/A
20250305_175719,00:03,1.6,N/A
20250305_175719,00:03,1.36,N/A
20250305_175719,00:03,1.38,N/A
20250305_175719,00:03,1.42,N/A
20250305_175719,00:03,1.49,N/A
20250305_175719,00:03,1.47,N/A
20250305_175721,00:03,1.39,N/A
20250305_175721,00:03,1.5,N/A
20250305_175721,00:03,1.46,N/A
20250305_175721,00:02,0.73,N/A
20250305_175721,00:02,0.75,N/A
20250305_175721,00:02,0.72,N/A
20250305_175721,00:03,1.41,N/A
20250305_175721,00:03,1.44,N/A
